COD_ASSUNTO;JUST_ES_1GRAU;JUST_ES_2GRAU;JUST_ES_JUIZADO_ES;JUST_ES_TURMAS;JUST_ES_1GRAU_MIL;JUST_ES_2GRAU_MIL;JUST_ES_JUIZADO_ES_FP;JUST_TU_ES_UN;JUST_FED_1GRAU;JUST_FED_2GRAU;JUST_FED_JUIZADO_ES;JUST_FED_TURMAS;JUST_FED_NACIONAL;JUST_FED_REGIONAL;JUST_TRAB_1GRAU;JUST_TRAB_2GRAU;JUST_TRAB_TST;JUST_TRAB_CSJT;STF;STJ;CJF;CNJ;JUST_MIL_UNIAO_1GRAU;JUST_MIL_UNIAO_STM;JUST_MIL_EST_1GRAU;JUST_MIL_EST_TJM;JUST_ELEI_1GRAU;JUST_ELEI_2GRAU;JUST_ELEI_TSE
3612;N;N;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3613;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3614;S;S;S;N;S;S;N;N;S;S;S;S;S;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3615;S;S;S;N;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3616;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3617;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3618;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3619;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3620;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3621;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3622;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3623;N;N;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3624;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3626;N;N;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3627;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3628;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3629;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3630;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3631;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3632;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3633;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3634;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3637;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3638;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3640;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3641;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3642;S;S;S;S;S;S;N;N;S;S;N;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3643;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3647;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3650;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3651;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3653;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3654;N;N;S;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3655;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3656;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3659;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3660;S;S;S;N;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3661;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3664;N;N;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
3692;S;S;S;S;S;S;N;N;S;S;S;S;N;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
4263;N;S;N;S;N;N;N;N;N;S;N;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;S;S;S
4264;N;S;N;S;N;N;N;N;N;S;N;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4271;N;S;N;S;N;N;N;N;N;S;N;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;S;S;S
4272;N;S;N;S;S;S;N;N;N;S;N;S;S;S;N;N;N;N;S;S;N;N;N;S;S;S;N;N;N
4291;S;S;N;S;N;N;N;N;S;S;N;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4305;N;S;N;S;N;N;N;N;N;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4310;S;S;S;S;N;N;N;N;S;S;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4355;N;S;N;S;S;S;N;N;N;S;N;S;N;N;N;N;N;N;S;S;N;N;S;S;S;S;N;N;N
4368;N;S;N;S;N;N;N;N;N;S;N;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4370;N;S;N;S;N;S;N;N;N;S;N;S;N;N;N;N;N;N;S;S;N;N;N;S;N;S;N;N;N
4371;N;S;N;S;N;S;N;N;N;S;N;S;N;N;N;N;N;N;S;S;N;N;N;S;N;S;N;N;N
4435;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
4437;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
4438;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
4442;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
4452;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
4654;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4656;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4660;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4670;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4680;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4701;S;S;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;S;S;N;N;N
4703;S;S;S;S;S;S;S;S;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;S;S;N;N;N
4706;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4718;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4728;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4794;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4805;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4813;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4829;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4830;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4831;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4832;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4839;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4840;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4841;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4842;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4843;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4846;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4847;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4854;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4862;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4897;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4899;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4902;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4904;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4905;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4907;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4909;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4910;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4933;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4934;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4935;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4939;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4940;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4942;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4943;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4949;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4951;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4957;S;S;S;S;N;N;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4960;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4961;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4962;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4963;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4964;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4968;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4969;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4970;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4971;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4972;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4973;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4974;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4975;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4976;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4980;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4981;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4993;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4994;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
4998;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5000;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5001;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5003;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5009;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5010;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5193;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5194;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5196;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5269;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5276;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5277;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5278;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5279;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5280;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5281;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5282;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5284;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5286;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5287;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5288;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5289;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5290;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5291;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5292;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5293;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5294;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5295;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5296;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5297;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5299;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5301;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5356;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;S;N;S;N;N;N;N;N;N;N;N;N;N
5555;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5556;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5557;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5558;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5560;S;S;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5564;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5565;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5566;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5567;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5568;S;S;S;N;S;S;N;N;S;S;N;N;N;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5569;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5570;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5571;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5572;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5573;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5575;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5577;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5585;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5589;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5591;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5592;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5595;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5603;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5609;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5612;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5621;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5622;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5623;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5624;S;S;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5626;S;S;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5632;S;S;S;S;S;S;S;S;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;S;S;N;N;N
5680;S;S;S;S;N;N;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5724;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5754;S;S;N;N;S;S;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;S;S;N;N;N
5779;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5787;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5788;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5801;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5802;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5804;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5805;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5808;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5813;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5825;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5829;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5831;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5832;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5833;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5834;S;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;S;N;N;N;N;N;N;N;N;N
5835;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5836;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5837;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5838;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5839;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5840;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5841;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5842;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5843;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5844;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5845;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5846;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5847;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5850;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5851;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5852;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5853;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5854;S;S;S;S;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5855;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5856;S;S;S;N;S;S;N;N;S;S;N;N;N;N;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5862;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
5865;S;S;S;S;S;S;N;N;S;S;S;S;S;S;N;N;N;N;S;S;N;N;S;S;S;S;S;S;S
